,,hiODHIOD,$0.00,
,,ZUM TOKENZUM,$0.00,
,,renDOGERENDOGE,$0.05,
,,NativeCoinN8V,$0.01,
,,Nerve FinanceNRV,$0.00,
,,Xeno TokenXNO,$0.00,
,,Empty Set DollarESD,$0.00,
,,NyzoNYZO,$0.01,
,,BitBallBTB,$0.00,
,,Atlas ProtocolATP,$0.00,
,,CryptExCRX,$1.86,
,,TripCandyCANDY,$0.00,
,,ZELIXZELIX,$0.00,
,,hiBEANZHIBEANZ,$0.00,
,,KangalKANGAL,$0.00,
,,Metaverse VRMEVR,$0.00,
,,JigstackSTAK,$0.00,
,,Wonderman NationWNDR,$0.01,
,,ALL BEST ICOALLBI,$0.00,
,,Helmet.insureHELMET,$0.00,
,,VNXVNXLU,$0.01,
,,RitocoinRITO,$0.00,
,,S4FES4F,$0.00,
,,MisblocMSB,$0.00,
,,ASPO WorldASPO,$0.00,
,,Ares ProtocolARES,$0.00,
,,hiSAND33HISAND33,$0.01,
,,Silva TokenSILVA,$0.00,
,,Mrweb Finance (new)AMA,$0.00,
,,NextDAONAX,$0.00,
,,SKYPlaySKP,$0.00,
,,Safex CashSFX,$0.00,
,,MetaverserMTVT,$0.00,
,,AryacoinAYA,$0.00,
,,GrabCoinClubGC,$0.00,
,,AirNFTsAIRT,$0.00,
,,FreedomCoinFREED,$0.02,
,,TokenBotTKB,$0.00,
,,XcelToken PlusXLAB,$0.00,
,,Dawn ProtocolDAWN,$0.00,
,,CyclubCYCLUB,$0.00,
,,Apron NetworkAPN,$0.00,
,,EVRYNETEVRY,$0.00,
,,DinoSwapDINO,$0.00,
,,COGICOGI,$0.00,
,,FinxfloFXF,$0.00,
,,Hero Blaze: Three KingdomsMUDOL2,$0.01,
,,PRivaCY CoinPRCY,$0.01,
,,hiRENGAHIRENGA,$0.00,
,,SpartansSPA,$0.00,
,,SakuraSKU,$0.00,
,,Royale FinanceROYA,$0.00,
,,ShredNSHRED,$0.62,
,,Step®STEP,$0.00,
,,hiENS4HIENS4,$0.00,
,,AtromG8AG8,$0.00,
,,LiteDogeLDOGE,$0.00,
,,hiODBSHIODBS,$0.00,
,,Forest KnightKNIGHT,$0.01,
,,Wolf Safe Poor PeopleWSPP,$0.00,
,1901,PlaycentPCNT,$0.003483,0.67%,8.29%,12.61%,"$127,633.13$127,633","$31,7049,102,622 PCNT","36,645,236 PCNT",
,1902,SPORTSPORT,$0.004351,1.45%,2.33%,17.95%,"$127,550.41$127,550","$2,357541,766 SPORT","29,316,736 SPORT",
,1903,Blockchain Cuties Universe GovernanceBCUG,$0.09239,8.37%,92.04%,117.19%,"$127,301.94$127,302","$64,361696,629 BCUG","1,377,892 BCUG",
,1904,Sportcash OneSCONEX,$0.00996,0.26%,0.97%,3.63%,"$126,559.73$126,560","$191,950 SCONEX","12,706,570 SCONEX",
,1905,Orion MoneyORION,$0.001331,0.19%,3.63%,16.31%,"$126,409.48$126,409","$18,93714,232,058 ORION","95,000,673 ORION",
,1906,ADrewardAD,$0.00001469,0.13%,5.23%,26.54%,"$125,947.38$125,947","$21,7081,477,381,840 AD","8,571,666,674 AD",
,1907,SakeTokenSAKE,$0.001215,2.01%,2.31%,12.89%,"$123,781.04$123,781","$54,54744,887,635 SAKE","101,862,352 SAKE",
,1908,APYSwapAPYS,$0.006806,0.43%,2.17%,13.05%,"$123,808.1$123,808","$27,3734,021,962 APYS","18,191,036 APYS",
,1909,FlashstakeFLASH,$0.001434,0.15%,15.22%,29.44%,"$122,438.21$122,438","$700488,003 FLASH","85,380,297 FLASH",
,1910,hiVALHALLAHIVALHALLA,$0.0003771,2.25%,8.54%,16.85%,"$121,412.96$121,413","$109,404290,127,732 HIVALHALLA","321,973,000 HIVALHALLA",
,,Aluna.SocialALN,$0.00,
,,GolffGOF,$0.01,
,,HairyPlotterFTXFTX,$0.00,
,,BHO NetworkBHO,$0.00,
,,HXAcoinHXA,$0.00,
,,BitGuild PLATPLAT,$0.00,
,,The Corgi of PolkaBridgeCORGIB,$0.00,
,,SPRINTSWP,$0.00,
,,IG GoldIGG,$0.00,
,,WagyuSwapWAG,$0.00,
,,ZENZOZNZ,$0.00,
,,SwapXWP,$0.01,
,,SypoolSYP,$0.00,
,,ORAO NetworkORAO,$0.00,
,,uPlexaUPX,$0.00,
,,Decentrahub CoinDCNTR,$0.06,
,,BeatzCoinBTZC,$0.00,
,,KIRAKEX,$0.01,
,,SolChicks TokenCHICKS,$0.00,
,,SORA Validator TokenVAL,$0.26,
,,HashgardGARD,$0.00,
,,Cook FinanceCOOK,$0.00,
,,Mochi MarketMOMA,$0.00,
,,FYDcoinFYD,$0.00,
,,XiotriXIOT,$23.89,
,,MetaverseXMETAX,$0.04,
,,Qrkita TokenQRT,$0.00,
,,x42 ProtocolX42,$0.00,
,,LuaSwapLUA,$0.00,
,,Dracula TokenDRC,$0.01,
,,Lead WalletLEAD,$0.00,
,,GeoDBGEO,$0.00,
,,Impossible FinanceIF,$0.02,
,,CreaticlesCRE8,$0.00,
,,RapidzRPZX,$0.00,
,,Drops Ownership PowerDOP,$0.08,
,,DynamixDYNA,$0.00,
,,FlixxoFLIXX,$0.00,
,,FantomStarterFS,$0.00,
,,Beyond ProtocolBP,$0.00,
,,JetcoinJET,$0.00,
,,Spume ProtocolSPUME,$0.00,
,,Genesis WorldsGENESIS,$0.00,
,,RuneRUNE,$6.56,
,,CeleumCLX,$0.02,
,,InternxtINXT,$0.08,
,,APY.FinanceAPY,$0.00,
,,PLATINCOINPLC,$0.02,
,,Formation FiFORM,$0.00,
,,KnoxFSKFX,$0.11,
,,BidiPassBDP,$0.00,
,,Duck DAO (DLP Duck Token)DUCK,$0.00,
,,MMOCoinMMO,$0.00,
,,DogeswapDOGES,$4.16,
,,The Crypto PropheciesTCP,$0.00,
,,NinnekoNINO,$0.00,
,,UbexUBEX,$0.00,
,,Genesis ShardsGS,$0.01,
,,AeraDIE,$0.04,
,,ShopNEXTNEXT,$0.01,
,,Axis DeFiAXIS,$0.04,
,,PascalPASC,$0.00,
,,RublixRBLX,$0.00,
,,Shield ProtocolSHIELD,$0.33,
,,MAX Exchange TokenMAX,$0.02,
,,Phoenix TokenPHX,$0.00,
,,BolivarcoinBOLI,$0.00,
,,SeedOnSEON,$0.00,
,,CryptoTanksTANK,$0.00,
,,Tachyon ProtocolIPX,$0.00,
,,Alpha TokenA,$0.00,
,,ETHA LendETHA,$0.01,
,,ShadowsDOWS,$0.00,
,,AdaSwapASW,$0.00,
,,PolinatePOLI,$0.00,
,,Spaceswap MILK2MILK2,$0.01,
,,SnowballSNOB,$0.01,
,,Pancake BunnyBUNNY,$0.14,
,,Gunstar MetaverseGSTS,$0.00,
,,DecentralZoneDZ,$0.00,
,,FOTA - Fight Of The AgesFOTA,$0.01,
,,MytheriaMYRA,$0.00,
,,NevaCoinNEVA,$0.01,
,,AFEN Blockchain NetworkAFEN,$0.00,
,,NoirNOR,$0.00,
,,OIN FinanceOIN,$0.00,
,,DeFinerFIN,$0.00,
,,PhorePHR,$0.00,
,,Bitball TreasureBTRS,$0.14,
,,Sable FinanceSABLE,$0.01,
,2001,EveryCoin EVY,$0.00000657,0.02%,12.76%,17.31%,"$61,626.6$61,627","$17827,072,416 EVY","9,380,000,000 EVY",
,2002,Yield ProtocolYIELD,$0.00167,1.73%,1.13%,4.20%,"$56,809.21$56,809","$52,03131,148,937 YIELD","34,009,745 YIELD",
,2003,SONM (BEP-20)SNM,$0.0007282,0.10%,14.69%,7.56%,"$56,363.23$56,363","$42,89458,902,995 SNM","77,400,000 SNM",
,2004,VersoVSO,$0.0007088,0.91%,11.89%,48.71%,"$56,194.86$56,195","$33,58147,375,445 VSO","79,279,192 VSO",
,2005,AschXAS,$0.000601,0.18%,2.32%,0.33%,"$56,110.12$56,110",--,"93,355,331 XAS",
,2006,Supreme FinanceHYPE,$0.000037,2.64%,7.54%,9.76%,"$55,503.53$55,504","$7,247195,849,329 HYPE","1,500,000,000 HYPE",
,2007,hiBAKCHIBAKC,$0.00925,2.36%,1.25%,2.97%,"$55,498.6$55,499","$117,37812,689,855 HIBAKC","6,000,000 HIBAKC",
,2008,Doki Doki FinanceDOKI,$1.10,0.00%,0.00%,0.00%,"$55,202.03$55,202",--,"50,000 DOKI",
,2009,Kawaii IslandsKWT,$0.001836,0.10%,1.08%,25.31%,"$55,076.86$55,077","$4,6942,556,675 KWT","30,000,000 KWT",
,2010,BEMIL CoinBEM,$0.00005498,0.48%,0.20%,14.89%,"$54,979.75$54,980","$79414,435,502 BEM","999,981,241 BEM",
,,Elpis BattleEBA,$0.00,
,,Jade CurrencyJADE,$0.00,
,,TriumphXTRIX,$0.00,
,,WOWswapWOW,$0.05,
,,KeyFiKEYFI,$0.02,
,,hiSEALSHISEALS,$0.00,
,,AtmosATMOS,$0.00,
,,OpacityOPCT,$0.00,
,,Crypto Sports NetworkCSPN,$0.02,
,,ArGoARGO,$0.01,
,,EktaEKTA,$0.00,
,,YouSUIXUI,$0.02,
,,TrezarCoinTZC,$0.00,
,,YENTENYTN,$0.00,
,,LiquidAppsDAPP,$0.00,
,,BitcoinPoSBPS,$0.01,
,,ScryptaLYRA,$0.00,
,,CafeSwap TokenBREW,$0.00,
,,TeloscoinTELOS,$0.00,
,,YVS.FinanceYVS,$0.04,
,,MultiCoinCasinoMCC,$0.01,
,,InnovaINN,$0.01,
,,FivebalanceFBN,$0.00,
,,WorkQuest TokenWQT,$0.00,
,,ShoeFySHOE,$0.00,
,,Nitro NetworkNCash,$0.00,
,,RED TOKENRED,$0.00,
,,Sentinel ChainSENC,$0.00,
,,Rage FanRAGE,$0.00,
,,BlockburnBURN,$0.00,
,,VodraVDR,$0.00,
,,KcashKCASH,$0.00,
,,MoneySwapMSWAP,$0.00,
,,ShardSHARD,$0.00,
,,Bitcoin ConfidentialBC,$0.00,
,,MicroPetsPETS,$0.00,
,,ZumCoinZUM,$0.00,
,,ZoraclesZORA,$7.52,
,,CastweetCTT,$0.02,
,,SoldexSOLX,$0.00,
,,Public Index NetworkPIN,$0.00,
,,BunicornBUNI,$0.00,
,,Skyrim FinanceSKYRIM,$0.00,
,,TheForce TradeFOC,$0.00,
,,LucretiusLUC,$0.00,
,,CryptoTycoonCTT,$0.15,
,,UREEQAURQA,$0.00,
,,Uptrennd1UP,$0.00,
,,IONION,$0.00,
,,Berry DataBRY,$0.02,
,,Gourmet GalaxyGUM,$0.01,
,,NBXBYN,$0.00,
,,AnRKey X$ANRX,$0.00,
,,BlueSale FinanceBLS,$0.02,
,,Beer MoneyBEER,$0.00,
,,IslanderISA,$0.00,
,,Ormeus CashOMC,$0.00,
,,GamerseLFG,$0.00,
,,Timechain Swap TokenTCS,$0.01,
,,SugarBounceTIP,$0.00,
,,Rigel ProtocolRGP,$0.02,
,,TrustVerseTRV,$0.00,
,,TotemFiTOTM,$0.01,
,,Nsure.NetworkNSURE,$0.01,
,,POLKARAREPRARE,$0.00,
,,Citadel.oneXCT,$0.00,
,,HEROcoinPLAY,$0.00,
,,SynthetifySNY,$0.01,
,,GTONCapitalGTON,$0.01,
,,ByteNextBNU,$0.00,
,,KIWIGOKGO,$0.00,
,,TentiTNT,$0.00,
,,AzukiAZUKI,$0.00,
,,Signature ChainSIGN,$0.00,
,,TapxTAP,$0.00,
,,MartkistMARTK,$0.00,
,,MakiSwapMAKI,$0.00,
,,Gem Exchange and TradingGXT,$0.00,
,,CoinAlphaALP,$0.00,
,,The Coop NetworkGMD,$0.00,
,,CurioCUR,$0.01,
,,BetUBETU,$0.00,
,,GamyFi PlatformGFX,$0.03,
,,NiftifyNIFT,$0.00,
,,PolisPOLIS,$0.00,
,,UNICORN TokenUNI,$0.00,
,,MELXMEL,$0.00,
,,UniFarmUFARM,$0.00,
,,Goose FinanceEGG,$0.01,
,,ElementeumELET,$0.00,
,2101,Knit FinanceKFT,$0.004357,0.04%,9.16%,7.14%,"$21,349.29$21,349","$41,8549,606,247 KFT","4,900,000 KFT",
,2102,Spaceswap SHAKESHAKE,$27.64,0.48%,2.99%,8.76%,"$20,981.53$20,982",--,759 SHAKE,
,2103,Token INTIN,$0.004098,0.75%,0.07%,14.45%,"$20,729.33$20,729","$28,6446,989,300 TIN","5,058,136 TIN",
,2104,ClassicDogeXDOGE,$0.000001358,4.59%,3.99%,8.43%,"$20,606.84$20,607","$144106,311,703 XDOGE","15,170,955,963 XDOGE",
,2105,Step HeroHERO,$0.00158,1.08%,2.32%,17.10%,"$20,463.83$20,464","$30,08619,041,069 HERO","12,951,109 HERO",
,2106,Hertz NetworkHTZ,$0.000003898,0.34%,1.48%,8.07%,"$20,418.15$20,418","$358,884,352 HTZ","5,238,410,649 HTZ",
,2107,AxeAXE,$0.00374,0.34%,1.12%,25.98%,"$19,676.81$19,677",--,"5,260,968 AXE",
,2108,1MillionNFTs1MIL,$0.164,0.14%,3.87%,25.60%,"$19,676.45$19,676","$26,462161,385 1MIL","120,000 1MIL",
,2109,BoutsProBOUTS,$0.0002531,0.48%,1.58%,11.67%,"$19,394.74$19,395",--,"76,615,188 BOUTS",
,2110,MyriadXMY,$0.00001,0.01%,0.05%,50.00%,"$18,581.73$18,582","$979,696,250 XMY","1,858,055,250 XMY",
,,Pixer EternityPXT,$0.03,
,,Alphr financeALPHR,$0.01,
,,KuveritKUV,$0.00,
,,SparkPoint FuelSFUEL,$0.00,
,,PYRO NetworkPYRO,$0.00,
,,TokenboxTBX,$0.00,
,,NeutronNTRN,$0.00,
,,CryptoBonusMilesCBM,$0.00,
,,LithosphereLITHO,$0.00,
,,Golden GooseGOLD,$0.00,
,,BitspawnSPWN,$0.00,
,,BitSendBSD,$0.00,
,,SmoothySMTY,$0.00,
,,GuiderGDR,$0.00,
,,TwinciTWIN,$0.07,
,,Gossip CoinGOSS,$0.00,
,,WarenaRENA,$0.00,
,,Innovative Bioresearch CoinINNBC,$0.00,
,,Ormeus EcosystemECO,$0.00,
,,Mind MusicMND,$0.00,
,,beFITTERFIU,$0.00,
,,Gaj FinanceGAJ,$0.01,
,,SharedStakeSGT,$0.07,
,,ModiHostAIM,$0.01,
,,PrivaCoinPRVC,$0.00,
,,2crazyNFT2CRZ,$0.00,
,,AcoinACOIN,$0.01,
,,Ancient KingdomDOM,$0.00,
,,KemacoinKEMA,$0.00,
,,FeellikeFLL,$0.00,
,,CoverComparedCVR,$0.00,
,,Scholarship CoinSCHO,$0.00,
,,extraDNAXDNA,$0.00,
,,Indexed FinanceNDX,$0.01,
,,CorionXCORX,$0.00,
,,PaybswapPAYB,$0.00,
,,SwirgeSWG,$0.00,
,,CareCoinCARE,$0.00,
,,Streamit CoinSTREAM,$0.00,
,,BonFiBNF,$0.00,
,,BSClaunchBSL,$0.00,
,,TemDAOTEM,$0.00,
,,SafeCapitalSCAP,$0.00,
,,MoniwarMOWA,$0.00,
,,FBX by KXCOFBX,$0.00,
,,MesefaSEFA,$0.01,
,,Era Token (Era7)ERA,$0.00,
,,Luna RushLUS,$0.00,
,,Kwikswap ProtocolKWIK,$0.00,
,,Knight War - The Holy TrioKWS,$0.00,
,,DonuDONU,$0.00,
,,RewardiqaREW,$0.00,
,,GrimmGRIMM,$0.00,
,,IQ.cashIQ,$0.00,
,,LandboxLAND,$0.00,
,,FUZE TokenFUZE,$4.97,
,,NestEGG CoinEGG,$0.00,
,,SeChainSNN,$0.00,
,,ETNA NetworkETNA,$0.00,
,,DefisXGM,$0.00,
,,Waterfall DeFiWTF,$0.00,
,,CRDTCRDT,$0.00,
,,Crystal TokenCYL,$0.00,
,,MateMATE,$0.00,
,,DiligenceIRA,$0.00,
,,ConnectomeCNTM,$0.00,
,,MinerBloxMBLOX,$0.00,
,,ECOSCECU,$0.00,
,,Cubiex PowerCBIX-P,$0.00,
,,ZCore (old)ZCR,$0.00,
,,BitcoinClassic XTBXCXT,$0.00,
,,StoreumSTO,$0.00,
,,PIASPIAS,$0.00,
,,PREMAPRMX,$0.00,
,,ASKOASKO,$0.00,
,,S.FinanceSFG,$0.00,
,,KZ CashKZC,$0.00,
,,Wolf Safe Poor People (Polygon)WSPP,$0.00,
,,AeronARNX,$0.00,
,,CryptoPlanesCPAN,$0.00,
,,HaloDAORNBW,$0.00,
,,YFFII FinanceYFFII,$0.00,
,,WETHWETH,$2196.46,
,,USD Coin BridgedUSDCE,$1.00,
,,Pyth NetworkPYTH,$0.42,
,,Wrapped SolanaSOL,$59.76,
,,rats (Ordinals)rats,$0.00,
,,SATS (Ordinals)SATS,$0.00,
,,ChainflipFLIP,$5.66,
,,KingDeFiKRW,$0.00,
,2201,GrokGROK,$0.01123,5.20%,14.47%,57.69%,--,"$91,993,8338,189,220,043 GROK",0 GROK,
,2202,Wrapped AVAXWAVAX,$21.98,0.83%,3.88%,10.23%,--,"$74,575,6173,393,128 WAVAX",--,
,2203,Wrapped MaticWMATIC,$0.7878,0.54%,4.01%,7.02%,--,"$66,386,40784,269,174 WMATIC",--,
,2204,ZeebuZBU,$1.62,0.41%,1.25%,3.99%,"$1.58B$1,584,255,823","$62,035,50738,324,931 ZBU","978,737,786 ZBU",
,2205,ASTRA ProtocolASTRA,$0.005437,1.84%,5.45%,21.98%,"$2M$1,996,628","$61,612,38011,331,083,729 ASTRA","367,198,251 ASTRA",
,2206,Clore.aiCLORE,$0.2342,9.97%,11.51%,55.80%,"$58.16M$58,155,065","$60,112,448256,638,072 CLORE","248,281,416 CLORE",
,2207,MajoMAJO,$0.2705,5.52%,180.00%,1055.77%,"$5.68M$5,681,023","$60,007,892221,820,199 MAJO","21,000,000 MAJO",
,2208,Crypto Asset Governance AllianceCAGA,$0.0009034,0.87%,17.41%,31.23%,"$90.34M$90,335,178","$53,884,36959,649,374,475 CAGA","100,000,000,000 CAGA",
,2209,TRAC (Ordinals)TRAC,$5.76,0.50%,35.60%,103.86%,"$121.06M$121,062,997","$48,197,2108,360,452 TRAC","21,000,000 TRAC",
,2210,VMPX (Ordinals)VMPX,$0.06652,2.89%,40.62%,95.18%,"$7.23M$7,225,763","$44,938,853675,560,200 VMPX","108,624,000 VMPX",
,,Venus CAKEvCAKE,$0.06,
,,Lido wstETHWSTETH,$2524.66,
,,Superpower SquadSQUAD,$0.00,
,,Cub FinanceCUB,$0.01,
,,AlphaDEXROAR,$0.55,
,,Structure financeSTF,$0.01,
,,wstUSDTWSTUSDT,$1.02,
,,UltimaULTIMA,$9189.38,
,,Jito Staked SOLJITOSOL,$64.11,
,,ShrapnelSHRAP,$0.32,
,,Ark RivalsARKN,$0.00,
,,Connext NetworkNEXT,$0.17,
,,NoteNOTE,$1.00,
,,REVOLAND TOKENREVO,$0.07,
,,Moneta DigitalMMXN,$0.06,
,,Wrapped CANTOWCANTO,$0.39,
,,Drawshop Kingdom ReverseJOY,$0.02,
,,Bitcoin Avalanche BridgedBTC.b,$41530.48,
,,Axelar Wrapped USDCaxlUSDC,$1.00,
,,DFX FinanceDFX,$0.10,
,,Bridged USDCUSDbC,$1.00,
,,AutonolasOLAS,$4.26,
,,BitDAOBIT,$0.67,
,,crvUSDCRVUSD,$1.00,
,,Cetus ProtocolCETUS,$0.06,
,,Elumia CrownsELU,$0.01,
,,MMXMMX,$2.88,
,,INTOverseTOX,$0.18,
,,Venus CardanovADA,$0.01,
,,Venus XRPvXRP,$0.01,
,,Massive ProtocolMAV,$0.34,
,,WhiteBIT CoinWBT,$5.49,
,,CryptonexCNX,$28.71,
,,Vara NetworkVARA,$0.12,
,,Wrapped PulseWPLS,$0.00,
,,XT.com TokenXT,$2.57,
,,Frax Finance - Frax EtherFRXETH,$2194.24,
,,Sakai VaultSAKAI,$2.17,
,,Venus MATICvMATIC,$0.02,
,,Absolute SyncAST,$295.36,
,,SWIM - Spread WisdomSWIM,$0.01,
,,WojakWOJAK,$0.00,
,,FellazFLZ,$2.39,
,,StoxSTX,$0.00,
,,ResearchCoinRSC,$0.59,
,,Wrapped EGLDWEGLD,$49.56,
,,cLFiCLFI,$1.85,
,,MarinadeMNDE,$0.23,
,,Lybra FinanceLBR,$1.27,
,,P2P Solutions foundationP2PS,$126.07,
,,Flooring Lab CreditFLC,$0.01,
,,TOOLY I Am KingDOGE,$0.09,
,,4-CHAN4CHAN,$0.00,
,,TENETTENET,$0.15,
,,Wrapped CROWCRO,$0.09,
,,Wrapped TAOWTAO,$329.49,
,,AzukiDAOBEAN,$0.04,
,,Coupon AssetsCA,$0.41,
,,XEN CryptoXEN,$0.00,
,,FUTUREXCRYPTOFXC,$0.67,
,,LayerAILAI,$0.01,
,,Venus DogecoinvDOGE,$0.00,
,,MangoMan IntelligentMMIT,$0.00,
,,HYTOPIATOPIA,$0.08,
,,LandwolfWOLF,$0.00,
,,HarryPotterObamaWallStreetBets10InuSTONKS,$0.02,
,,FrogeFROGE,$0.00,
,,IL CAPO OF CRYPTOCAPO,$0.00,
,,TrillionerTLC,$39.81,
,,XT Stablecoin XTUSDXTUSD,$1.00,
,,Angle ProtocolAGEUR,$1.08,
,,SongbirdSGB,$0.01,
,,SwissCheeseSWCH,$0.76,
,,L7LSD,$21.05,
,,DisneyDIS,$0.27,
,,ENTERBUTTONENTC,$0.16,
,,Galactic QuadrantGQ,$0.00,
,,Baby GrokBABYGROK,$0.00,
,,MintlayerML,$0.16,
,,Fame MMAFAME,$0.00,
,,Prisma FinancePRISMA,$1.19,
,,Terra Classic USD (Wormhole)USTC,$0.06,
,,Verified USDUSDV,$1.00,
,,OrcaORCA,$2.87,
,,PepeCoin Cryptocurrencypepecoin,$0.13,
,,PLAYA3ULL GAMES3ULL,$0.01,
,,Camelot TokenGRAIL,$1444.45,
,,OKT ChainOKT,$13.76,
,,Satoshi IslandSTC,$0.63,
,,spurdoSPURDO,$0.00,
,2301,NALS (Ordinals)NALS,$0.4341,12.84%,124.62%,363.70%,"$9.12M$9,116,469","$2,242,6765,166,058 NALS","21,000,000 NALS",
,2302,TrueCNHTCNH,$0.1285,0.07%,0.11%,1.23%,--,"$2,239,26417,425,263 TCNH",--,
,2303,El HippoHIPP,$0.0...01174,1.16%,3.02%,22.65%,"$8.4M$8,404,526","$2,227,326189,649,293,097,585 HIPP","715,617,000,000,000 HIPP",
,2304,Lido Staked SOLstSOL,$68.66,0.56%,5.44%,7.07%,"$70.77M$70,765,178","$2,177,35331,713 STSOL","1,030,697 stSOL",
,2305,Not Financial AdviceNFAI,$0.09686,0.39%,7.62%,15.18%,"$7.47M$7,468,692","$2,207,76122,794,399 NFAI","77,111,764 NFAI",
,2306,UpOnlyUPO,$0.1637,0.15%,6.63%,27.30%,--,"$2,190,48013,379,339 UPO",0 UPO,
,2307,Blockchain Foundation for Innovation & Collaboration (BFIC)BFIC,$23.82,0.83%,0.70%,6.12%,"$262.51M$262,512,882","$2,169,75491,094 BFIC","11,021,180 BFIC",
,2308,Zephyr ProtocolZEPH,$27.01,0.03%,8.92%,15.06%,"$55.44M$55,439,378","$2,107,90678,032 ZEPH","2,052,290 ZEPH",
,2309,Virtual CoinVRC,$1.93,0.70%,2.65%,8.38%,"$76.49M$76,488,164","$2,090,6241,084,921 VRC","39,693,231 VRC",
,2310,MEMEVENGERSMMVG,$0.0...02256,0.33%,2.70%,31.83%,"$9.97M$9,967,814","$2,090,12792,638,524,972,332 MMVG","441,793,082,324,893 MMVG",
,,SuiswapSSWP,$0.00,
,,Wrapped FantomWFTM,$0.32,
,,WadzPay TokenWTK,$0.04,
,,EthereumFairETHF,$0.30,
,,Tether Avalanche BridgedUSDTE,$0.99,
,,HarryPotterObamaInuINU,$0.00,
,,Jesus CoinJESUS,$0.00,
,,TipcoinTIP,$0.00,
,,MicroVisionChainSPACE,$22.66,
,,Art de FinanceADF,$5.63,
,,Venus FilecoinvFIL,$0.09,
,,BlackPearl TokenBPLC,$0.00,
,,Velodrome FinanceVELO,$0.05,
,,Wrapped ConfluxWCFX,$0.20,
,,LBKLBK,$0.01,
,,GHOGHO,$0.98,
,,SMARTSMART,$0.00,
,,Benji BananasBENJI,$0.01,
,,BenBEN,$0.00,
,,WINR ProtocolWINR,$0.10,
,,NordekNRK,$0.01,
,,NosanaNOS,$0.49,
,,EdelcoinEDLC,$1.05,
,,Cyber ArenaCAT,$0.00,
,,RepubliKRPK,$0.04,
,,DeesseLOVE,$0.00,
,,XSaleXS,$0.03,
,,Thunder BrawlTHB,$0.03,
,,UXD StablecoinUXD,$1.00,
,,Prometheum ProdigyPMPY,$0.01,
,,Baby GrokBABYGROK,$0.00,
,,GOLCOINGOLC,$0.13,
,,Rock DaoROCK,$0.00,
,,MetababyBABY,$0.00,
,,FoodChain GlobalFOOD,$0.17,
,,Shadow TokenSHDW,$0.73,
,,Crown by Third Time GamesCROWN,$0.70,
,,PulseXPLSX,$0.00,
,,Gearbox ProtocolGEAR,$0.01,
,,CornucopiasCOPI,$0.08,
,,BISOSwapBISO,$0.01,
,,Wrapped IoTeXWIOTX,$0.04,
,,AminoAMO,$0.00,
,,ThrupennyTPY,$1.03,
,,ALTAVATAVA,$0.05,
,,HoldstationHOLD,$1.72,
,,The Root NetworkROOT,$0.05,
,,MELDMELD,$0.01,
,,MetFiMETFI,$2.47,
,,tBTCTBTC,$41387.80,
,,SIXSIX,$0.03,
,,WEMIX DollarWEMIX$,$1.00,
,,ProbinexPBX,$0.13,
,,ZEDXIONUSDZ,$1.00,
,,WWEMIXWWEMIX,$2.58,
,,Neon EVMNEON,$0.41,
,,CoreumCOREUM,$0.11,
,,ReserveBlockRBX,$0.01,
,,Good Games GuildGGG,$0.25,
,,REV3ALREV3L,$0.01,
,,Open Exchange TokenOX,$0.01,
,,KoinosKOIN,$1.05,
,,Prisma mkUSDMKUSD,$1.00,
,,BTCDOWNBTCDOWN,$0.00,
,,ParexPRX,$0.71,
,,ARbitARB,$1.06,
,,Love Hate InuLHINU,$0.00,
,,Beacon ETHBETH,$2244.04,
,,EvmosEVMOS,$0.09,
,,XANAXETA,$0.02,
,,Wrapped MoonbeamWGLMR,$0.31,
,,STEMXSTEMX,$0.00,
,,UnizenZCX,$0.09,
,,DigiFinexTokenDFT,$0.01,
,,CresoCRE,$0.00,
,,ARCSARX,$0.00,
,,SaberSBR,$0.01,
,,Octopus NetworkOCT,$0.29,
,,Crypto Carbon EnergyCYCE,$0.76,
,,USD Coin (Wormhole)USDC(WormHole),$1.00,
,,SuzuverseSGT,$2.65,
,,MetaplexMPLX,$0.13,
,,Joseon MunJSM,$0.01,
,,Frax Staked EtherSFRXETH,$2343.62,
,,xcDOTXCDOT,$5.49,
,,BazaarsBZR,$4.53,
,,Lux King TechLKT,$187.43,
,,Australian Dollar TokenAUDT,$0.66,
,,SUIASUIA,$0.13,
,,Business Platform Tomato CoinBPTC,$0.01,
,2401,USD+USD+,$0.9996,0.20%,0.48%,0.26%,"$15.39M$15,394,102","$1,194,4531,194,963 USD+","15,400,678 USD+",
,2402,zkSwap FinanceZF,$0.01346,2.37%,2.05%,5.22%,"$3.08M$3,078,747","$1,170,64386,997,479 ZF","228,800,036 ZF",
,2403,CashBackProCBP,$3.61,1.37%,3.73%,22.17%,"$367.81M$367,805,652","$1,168,191323,963 CBP","102,000,000 CBP",
,2404,AstroPepeXAPX,$0.00003076,0.88%,12.91%,6.37%,"$2M$1,999,227","$1,163,83137,839,123,028 APX","65,000,000,000 APX",
,2405,SIGNSIGN,$0.01002,0.31%,17.93%,19.74%,--,"$1,162,028116,011,096 SIGN",0 SIGN,
,2406,Crypto texCTEX,$0.16,0.41%,3.90%,2.24%,"$959.82M$959,824,636","$1,161,7917,262,521 CTEX","6,000,000,000 CTEX",
,2407,Vela ExchangeVELA,$0.8275,0.79%,1.01%,8.34%,"$12.03M$12,029,355","$1,161,2181,403,274 VELA","14,536,873 VELA",
