,,The HUSLHUSL,$0.02,
,,EarthFund1EARTH,$0.00,
,,PapiPAPI,$0.00,
,,Archimedes FinanceARCH,$2.54,
,,Blockzero LabsXIO,$0.01,
,,Inex ProjectINEX,$0.00,
,,TrollcoinTROLL,$0.00,
,,DomRaiderDRT,$0.00,
,,HashBXHBX,$0.00,
,,Deutsche eMarkDEM,$0.00,
,,TigerCashTCH,$0.00,
,,CREDITCREDIT,$0.00,
,,hiMEEBITSHIMEEBITS,$0.00,
,,hiMOONBIRDSHIMOONBIRDS,$0.01,
,,Launchblock.comLBP,$0.00,
,,88mphMPH,$0.50,
,,KingdomStarterKDG,$0.00,
,,Jarvis NetworkJRT,$0.01,
,,e-MoneyNGM,$0.01,
,,OLD DOVUDOV,$0.00,
,,Darwinia Commitment TokenKTON,$4.35,
,,CentaurCNTR,$0.00,
,,DeHiveDHV,$0.06,
,,Waves EnterpriseWEST,$0.01,
,,HollyGoldHGOLD,$0.05,
,,Novara Calcio Fan TokenNOV,$0.52,
,,OneRareORARE,$0.02,
,,MetagamZMETAG,$0.00,
,,BLinkBLINK,$0.00,
,,Dawn ProtocolDAWN,$0.00,
,,hiGAZERSHIGAZERS,$0.02,
,,disBalancerDDOS,$0.03,
,,LokrLKR,$0.01,
,,BirdchainBIRD,$0.00,
,,Battle HeroBATH,$0.00,
,,AtromG8AG8,$0.00,
,,SaTTSATT,$0.00,
,,EasyFiEZ,$0.03,
,,NuriFootBallNRFB,$0.00,
,,PawtocolUPI,$0.00,
,,Bitcoin ConfidentialBC,$0.00,
,,DecentraWebDWEB,$0.06,
,1801,hiFRIENDSHIFRIENDS,$0.00111,0.62%,17.84%,28.18%,"$197,632.58$197,633","$150,789135,809,812 HIFRIENDS","178,000,000 HIFRIENDS",
,1802,PeanutNUX,$0.003884,1.44%,1.29%,5.00%,"$194,180.38$194,180","$88,00922,661,724 NUX","50,000,000 NUX",
,1803,CropperFinanceCRP,$0.006985,1.41%,11.50%,108.86%,"$196,481.25$196,481","$72,18210,334,577 CRP","28,131,000 CRP",
,1804,DuckDaoDimeDDIM,$0.1849,0.08%,1.23%,92.02%,"$191,889.79$191,890",--,"1,037,793 DDIM",
,1805,CryptoSoulSOUL,$0.0005965,0.12%,3.21%,65.35%,"$190,846.2$190,846",--,"319,927,334 SOUL",
,1806,OikosOKS,$0.0007682,0.00%,0.00%,0.00%,"$190,762.14$190,762",--,"248,329,118 OKS",
,1807,JigstackSTAK,$0.0001068,0.21%,11.18%,22.28%,"$189,702.02$189,702","$4544,253,351 STAK","1,775,763,939 STAK",
,1808,Dragon KartKART,$0.004561,0.02%,0.02%,0.02%,"$189,723.45$189,723",--,"41,600,061 KART",
,1809,Bitteam tokenBTT,$0.0004094,0.19%,0.09%,0.23%,"$188,720.44$188,720","$120,890295,305,172 BTT","460,999,998 BTT",
,1810,SatorSAO,$0.003426,1.68%,1.09%,6.74%,"$188,144.04$188,144","$548,473160,081,961 SAO","54,913,292 SAO",
,,AitraAITRA,$0.03,
,,ZELIXZELIX,$0.00,
,,X-CASHXCASH,$0.00,
,,yieldwatchWATCH,$0.01,
,,Governor DAOGDAO,$0.06,
,,hiUNDEADHIUNDEAD,$0.00,
,,CoTraderCOT,$0.00,
,,ROCKIROCKI,$0.02,
,,SnowSwapSNOW,$0.37,
,,CryptopolisCPO,$0.00,
,,hiCLONEXHICLONEX,$0.00,
,,NextDAONAX,$0.00,
,,ChronoBaseTIK,$0.45,
,,AquariusCoinARCO,$0.04,
,,RefinableFINE,$0.00,
,,Peruvian National Football Team Fan TokenFPFT,$0.01,
,,PacocaPACOCA,$0.00,
,,Chain of LegendsCLEG,$0.00,
,,Neutra FinanceNEU,$0.22,
,,GrabCoinClubGC,$0.00,
,,GoWithMiGMAT,$0.00,
,,hiBEANZHIBEANZ,$0.00,
,,ChirpleyCHRP,$0.01,
,,HeroesTDHTD,$0.00,
,,Kaizen FinanceKZEN,$0.00,
,,Seigniorage SharesSHARE,$0.01,
,,ArgonARGON,$0.00,
,,Basis CashBAC,$0.00,
,,renDOGERENDOGE,$0.05,
,,Empty Set DollarESD,$0.00,
,,ZUM TOKENZUM,$0.00,
,,BeatzCoinBTZC,$0.00,
,,NativeCoinN8V,$0.01,
,,Nerve FinanceNRV,$0.00,
,,FlashstakeFLASH,$0.00,
,,BitBallBTB,$0.00,
,,NyzoNYZO,$0.01,
,,Mrweb Finance (new)AMA,$0.00,
,,CryptExCRX,$1.86,
,,Atlas ProtocolATP,$0.00,
,,VNXVNXLU,$0.01,
,,TripCandyCANDY,$0.00,
,,HairyPlotterFTXFTX,$0.00,
,,KangalKANGAL,$0.00,
,,hiSAND33HISAND33,$0.01,
,,SKYPlaySKP,$0.00,
,,hiODHIOD,$0.00,
,,Helmet.insureHELMET,$0.00,
,,MetaverserMTVT,$0.00,
,,Wonderman NationWNDR,$0.01,
,,AryacoinAYA,$0.00,
,,Ares ProtocolARES,$0.00,
,,ASPO WorldASPO,$0.00,
,,RitocoinRITO,$0.00,
,,EvedoEVED,$0.01,
,,S4FES4F,$0.00,
,,Metaverse VRMEVR,$0.00,
,,Silva TokenSILVA,$0.00,
,,PRivaCY CoinPRCY,$0.01,
,,WeFiWEFI,$0.05,
,,LiteDogeLDOGE,$0.00,
,,HempCoinTHC,$0.00,
,,FreedomCoinFREED,$0.02,
,,AirNFTsAIRT,$0.00,
,,SakuraSKU,$0.00,
,,XcelToken PlusXLAB,$0.00,
,,CyclubCYCLUB,$0.00,
,,hiRENGAHIRENGA,$0.00,
,,Step®STEP,$0.00,
,,COGICOGI,$0.00,
,,SPORTSPORT,$0.00,
,,SpartansSPA,$0.00,
,,ALL BEST ICOALLBI,$0.00,
,,Royale FinanceROYA,$0.00,
,,Orion MoneyORION,$0.00,
,,PlaycentPCNT,$0.00,
,,Aluna.SocialALN,$0.00,
,,FinxfloFXF,$0.00,
,,hiODBSHIODBS,$0.00,
,,ShredNSHRED,$0.61,
,,ORAO NetworkORAO,$0.00,
,,DinoSwapDINO,$0.00,
,,Apron NetworkAPN,$0.00,
,,SakeTokenSAKE,$0.00,
,,hiVALHALLAHIVALHALLA,$0.00,
,,Wolf Safe Poor PeopleWSPP,$0.00,
,,Forest KnightKNIGHT,$0.01,
,,Sportcash OneSCONEX,$0.01,
,,Hero Blaze: Three KingdomsMUDOL2,$0.01,
,,SypoolSYP,$0.00,
,1901,MAX Exchange TokenMAX,$0.02539,8.48%,29.58%,35.01%,"$122,729.96$122,730","$64,0822,523,432 MAX","4,832,916 MAX",
,1902,hiENS4HIENS4,$0.000873,2.59%,11.68%,26.04%,"$121,795.86$121,796","$152,963175,208,810 HIENS4","139,509,000 HIENS4",
,1903,GolffGOF,$0.01218,0.16%,2.48%,5.29%,"$121,754.33$121,754","$21,1761,739,122 GOF","9,999,338 GOF",
,1904,UbiqUBQ,$0.002855,0.08%,44.30%,15.04%,"$121,630.04$121,630","$1,359476,237 UBQ","42,609,099 UBQ",
,1905,ADrewardAD,$0.00001419,0.18%,16.52%,32.24%,"$121,601.16$121,601","$21,3461,504,695,632 AD","8,571,666,674 AD",
,1906,EVRYNETEVRY,$0.002991,3.60%,2.80%,6.56%,"$120,810.21$120,810","$32,20710,767,448 EVRY","40,389,133 EVRY",
,1907,ZENZOZNZ,$0.004043,0.08%,2.51%,1.19%,"$119,943.22$119,943","$7318,062 ZNZ","29,667,006 ZNZ",
,1908,BitGuild PLATPLAT,$0.001995,97.34%,0.22%,0.22%,"$118,841.38$118,841","$2412,143 PLAT","59,566,902 PLAT",
,1909,HXAcoinHXA,$0.0004041,0.51%,3.65%,13.19%,"$118,510.56$118,511","$24,01759,436,636 HXA","293,284,486 HXA",
,1910,IG GoldIGG,$0.00001329,0.23%,3.62%,21.23%,"$117,732.83$117,733","$8599,212 IGG","8,856,541,707 IGG",
,,WagyuSwapWAG,$0.00,
,,MMOCoinMMO,$0.00,
,,The Corgi of PolkaBridgeCORGIB,$0.00,
,,APYSwapAPYS,$0.01,
,,Safex CashSFX,$0.00,
,,Xeno TokenXNO,$0.00,
,,Drops Ownership PowerDOP,$0.10,
,,BHO NetworkBHO,$0.00,
,,TokenBotTKB,$0.00,
,,MisblocMSB,$0.00,
,,InternxtINXT,$0.10,
,,SolChicks TokenCHICKS,$0.00,
,,KIRAKEX,$0.01,
,,uPlexaUPX,$0.00,
,,Decentrahub CoinDCNTR,$0.06,
,,HashgardGARD,$0.00,
,,Cook FinanceCOOK,$0.00,
,,XiotriXIOT,$23.89,
,,GeoDBGEO,$0.00,
,,SORA Validator TokenVAL,$0.26,
,,The Crypto PropheciesTCP,$0.00,
,,FYDcoinFYD,$0.00,
,,UCA CoinUCA,$0.00,
,,Qrkita TokenQRT,$0.00,
,,FantomStarterFS,$0.00,
,,Mochi MarketMOMA,$0.00,
,,LuaSwapLUA,$0.00,
,,Dracula TokenDRC,$0.01,
,,MetaverseXMETAX,$0.04,
,,Lead WalletLEAD,$0.00,
,,x42 ProtocolX42,$0.00,
,,SwapXWP,$0.01,
,,Spume ProtocolSPUME,$0.00,
,,JetcoinJET,$0.00,
,,CreaticlesCRE8,$0.00,
,,RuneRUNE,$7.08,
,,FlixxoFLIXX,$0.00,
,,Impossible FinanceIF,$0.02,
,,RapidzRPZX,$0.00,
,,PLATINCOINPLC,$0.02,
,,Beyond ProtocolBP,$0.00,
,,DynamixDYNA,$0.00,
,,UbexUBEX,$0.00,
,,Genesis ShardsGS,$0.01,
,,CeleumCLX,$0.02,
,,Genesis WorldsGENESIS,$0.00,
,,Duck DAO (DLP Duck Token)DUCK,$0.00,
,,BolivarcoinBOLI,$0.00,
,,Shield ProtocolSHIELD,$0.35,
,,BidiPassBDP,$0.00,
,,KnoxFSKFX,$0.11,
,,APY.FinanceAPY,$0.00,
,,Axis DeFiAXIS,$0.04,
,,CryptoTanksTANK,$0.00,
,,Tachyon ProtocolIPX,$0.00,
,,NinnekoNINO,$0.00,
,,ShopNEXTNEXT,$0.01,
,,RublixRBLX,$0.00,
,,DogeswapDOGES,$4.07,
,,AeraDIE,$0.04,
,,PascalPASC,$0.00,
,,SeedOnSEON,$0.00,
,,ShadowsDOWS,$0.00,
,,Alpha TokenA,$0.00,
,,Pancake BunnyBUNNY,$0.15,
,,Formation FiFORM,$0.00,
,,PolinatePOLI,$0.00,
,,Gunstar MetaverseGSTS,$0.00,
,,ETHA LendETHA,$0.01,
,,AdaSwapASW,$0.00,
,,SnowballSNOB,$0.01,
,,Phoenix TokenPHX,$0.00,
,,Spaceswap MILK2MILK2,$0.01,
,,MytheriaMYRA,$0.00,
,,FOTA - Fight Of The AgesFOTA,$0.01,
,,Sable FinanceSABLE,$0.01,
,,DecentralZoneDZ,$0.00,
,,Bitball TreasureBTRS,$0.15,
,,NevaCoinNEVA,$0.01,
,,NoirNOR,$0.00,
,,OIN FinanceOIN,$0.00,
,,DeFinerFIN,$0.00,
,,PhorePHR,$0.00,
,,TriumphXTRIX,$0.00,
,,Blockchain Cuties Universe GovernanceBCUG,$0.04,
,,InnovaINN,$0.01,
,,Supreme FinanceHYPE,$0.00,
,,Yield ProtocolYIELD,$0.00,
,,AschXAS,$0.00,
,,hiBAKCHIBAKC,$0.01,
,2001,BEMIL CoinBEM,$0.00005776,0.16%,2.27%,7.04%,"$57,758.38$57,758","$90215,623,186 BEM","999,981,241 BEM",
,2002,VersoVSO,$0.0007262,0.66%,20.81%,45.85%,"$57,576.02$57,576","$76,685105,591,833 VSO","79,279,192 VSO",
,2003,Kawaii IslandsKWT,$0.001902,0.28%,6.74%,27.59%,"$57,046.34$57,046","$6,6403,492,117 KWT","30,000,000 KWT",
,2004,EktaEKTA,$0.001631,6.11%,2.84%,13.57%,"$56,712.92$56,713","$22,92214,053,184 EKTA","34,769,778 EKTA",
,2005,Doki Doki FinanceDOKI,$1.10,0.00%,0.00%,0.00%,"$55,202.03$55,202",--,"50,000 DOKI",
,2006,Elpis BattleEBA,$0.00248,0.11%,0.16%,0.71%,"$54,986.98$54,987","$302121,926 EBA","22,172,718 EBA",
,2007,EveryCoin EVY,$0.000005839,0.01%,12.66%,4.25%,"$54,767.57$54,768","$21737,101,448 EVY","9,380,000,000 EVY",
,2008,KeyFiKEYFI,$0.0202,0.20%,0.70%,1.31%,"$54,310.96$54,311",$14694 KEYFI,"2,688,429 KEYFI",
,2009,WOWswapWOW,$0.05217,0.06%,0.92%,9.19%,"$52,167.92$52,168","$1102,115 WOW","999,987 WOW",
,2010,OpacityOPCT,$0.000648,0.15%,2.93%,8.66%,"$52,134.1$52,134",--,"80,456,100 OPCT",
,,Crypto Sports NetworkCSPN,$0.02,
,,YouSUIXUI,$0.02,
,,ArGoARGO,$0.01,
,,AtmosATMOS,$0.00,
,,LiquidAppsDAPP,$0.00,
,,SONM (BEP-20)SNM,$0.00,
,,Jade CurrencyJADE,$0.00,
,,TrezarCoinTZC,$0.00,
,,YENTENYTN,$0.00,
,,MoneySwapMSWAP,$0.00,
,,BitcoinPoSBPS,$0.01,
,,YVS.FinanceYVS,$0.04,
,,CafeSwap TokenBREW,$0.00,
,,FivebalanceFBN,$0.00,
,,hiSEALSHISEALS,$0.00,
,,ScryptaLYRA,$0.00,
,,MultiCoinCasinoMCC,$0.01,
,,TeloscoinTELOS,$0.00,
,,TrustVerseTRV,$0.00,
,,Rage FanRAGE,$0.00,
,,Nitro NetworkNCash,$0.00,
,,Sentinel ChainSENC,$0.00,
,,BlockburnBURN,$0.00,
,,ShoeFySHOE,$0.00,
,,KcashKCASH,$0.00,
,,RED TOKENRED,$0.00,
,,SoldexSOLX,$0.00,
,,VodraVDR,$0.00,
,,ShardSHARD,$0.00,
,,MicroPetsPETS,$0.00,
,,WorkQuest TokenWQT,$0.00,
,,SPRINTSWP,$0.00,
,,ZoraclesZORA,$7.45,
,,LucretiusLUC,$0.00,
,,Public Index NetworkPIN,$0.00,
,,BunicornBUNI,$0.00,
,,ZumCoinZUM,$0.00,
,,CastweetCTT,$0.02,
,,TheForce TradeFOC,$0.00,
,,Skyrim FinanceSKYRIM,$0.00,
,,CryptoTycoonCTT,$0.15,
,,Berry DataBRY,$0.02,
,,IslanderISA,$0.00,
,,Uptrennd1UP,$0.00,
,,IONION,$0.00,
,,AFEN Blockchain NetworkAFEN,$0.00,
,,BlueSale FinanceBLS,$0.02,
,,Ormeus CashOMC,$0.00,
,,Rigel ProtocolRGP,$0.02,
,,GamerseLFG,$0.00,
,,Timechain Swap TokenTCS,$0.01,
,,NBXBYN,$0.00,
,,Nsure.NetworkNSURE,$0.01,
,,Gourmet GalaxyGUM,$0.01,
,,POLKARAREPRARE,$0.00,
,,SugarBounceTIP,$0.00,
,,MakiSwapMAKI,$0.00,
,,Citadel.oneXCT,$0.00,
,,PolisPOLIS,$0.00,
,,GTONCapitalGTON,$0.01,
,,TotemFiTOTM,$0.00,
,,ByteNextBNU,$0.00,
,,Beer MoneyBEER,$0.00,
,,TentiTNT,$0.00,
,,SynthetifySNY,$0.00,
,,AnRKey X$ANRX,$0.00,
,,AzukiAZUKI,$0.00,
,,Signature ChainSIGN,$0.00,
,,TapxTAP,$0.00,
,,BetUBETU,$0.00,
,,KIWIGOKGO,$0.00,
,,MartkistMARTK,$0.00,
,,CoinAlphaALP,$0.00,
,,CurioCUR,$0.01,
,,Gem Exchange and TradingGXT,$0.00,
,,Knit FinanceKFT,$0.00,
,,GamyFi PlatformGFX,$0.03,
,,NiftifyNIFT,$0.00,
,,MELXMEL,$0.00,
,,ElementeumELET,$0.00,
,,UNICORN TokenUNI,$0.00,
,,UniFarmUFARM,$0.00,
,,Goose FinanceEGG,$0.01,
,,Spaceswap SHAKESHAKE,$27.92,
,,Token INTIN,$0.00,
,,Hertz NetworkHTZ,$0.00,
,,Step HeroHERO,$0.00,
,,BitspawnSPWN,$0.00,
,,ClassicDogeXDOGE,$0.00,
,,AxeAXE,$0.00,
,2101,BoutsProBOUTS,$0.0002498,0.08%,2.84%,9.42%,"$19,142.21$19,142",--,"76,615,188 BOUTS",
,2102,PaybswapPAYB,$0.0001232,0.10%,0.32%,4.44%,"$18,992.52$18,993","$18143,649 PAYB","154,142,639 PAYB",
,2103,1MillionNFTs1MIL,$0.1546,0.14%,0.61%,1.85%,"$18,552.48$18,552","$26,851173,679 1MIL","120,000 1MIL",
,2104,Era Token (Era7)ERA,$0.0003981,0.00%,0.51%,38.83%,"$18,319.37$18,319",--,"46,021,643 ERA",
,2105,Pixer EternityPXT,$0.03163,0.15%,0.74%,10.06%,"$18,116.98$18,117","$818,75225,881,266 PXT","572,689 PXT",
,2106,SparkPoint FuelSFUEL,$0.0006279,0.22%,0.81%,5.88%,"$17,814.82$17,815","$154245,727 SFUEL","28,373,956 SFUEL",
,2107,KuveritKUV,$0.000006611,0.03%,0.03%,0.02%,"$17,548.06$17,548","$1166,689 KUV","2,654,360,436 KUV",
,2108,PYRO NetworkPYRO,$0.00002219,0.15%,2.67%,8.46%,"$17,410.65$17,411",--,"784,499,659 PYRO",
,2109,TokenboxTBX,$0.001522,0.08%,1.20%,6.44%,"$17,097.33$17,097","$106,704 TBX","11,235,451 TBX",
,2110,Alphr financeALPHR,$0.009261,0.02%,5.70%,2.26%,"$16,013.1$16,013","$31,5783,409,820 ALPHR","1,729,085 ALPHR",
,,NeutronNTRN,$0.00,
,,CryptoBonusMilesCBM,$0.00,
,,MyriadXMY,$0.00,
,,BitSendBSD,$0.00,
,,SmoothySMTY,$0.00,
,,GuiderGDR,$0.00,
,,LithosphereLITHO,$0.00,
,,TwinciTWIN,$0.07,
,,Gossip CoinGOSS,$0.00,
,,Ormeus EcosystemECO,$0.00,
,,Innovative Bioresearch CoinINNBC,$0.00,
,,beFITTERFIU,$0.00,
,,WarenaRENA,$0.00,
,,Gaj FinanceGAJ,$0.01,
,,Mind MusicMND,$0.00,
,,SharedStakeSGT,$0.07,
,,PrivaCoinPRVC,$0.00,
,,2crazyNFT2CRZ,$0.00,
,,CorionXCORX,$0.00,
,,AcoinACOIN,$0.01,
,,Ancient KingdomDOM,$0.00,
,,KemacoinKEMA,$0.00,
,,FeellikeFLL,$0.00,
,,CoverComparedCVR,$0.00,
,,Scholarship CoinSCHO,$0.00,
,,Indexed FinanceNDX,$0.01,
,,extraDNAXDNA,$0.00,
,,BonFiBNF,$0.00,
,,SwirgeSWG,$0.00,
,,SafeCapitalSCAP,$0.00,
,,CareCoinCARE,$0.00,
,,BSClaunchBSL,$0.00,
,,Streamit CoinSTREAM,$0.00,
,,TemDAOTEM,$0.00,
,,FBX by KXCOFBX,$0.00,
,,MesefaSEFA,$0.01,
,,MoniwarMOWA,$0.00,
,,Kwikswap ProtocolKWIK,$0.00,
,,Golden GooseGOLD,$0.00,
,,Luna RushLUS,$0.00,
,,LandboxLAND,$0.00,
,,Knight War - The Holy TrioKWS,$0.00,
,,RewardiqaREW,$0.00,
,,DonuDONU,$0.00,
,,GrimmGRIMM,$0.00,
,,IQ.cashIQ,$0.00,
,,FUZE TokenFUZE,$4.85,
,,SeChainSNN,$0.00,
,,NestEGG CoinEGG,$0.00,
,,ETNA NetworkETNA,$0.00,
,,DefisXGM,$0.00,
,,Waterfall DeFiWTF,$0.00,
,,CRDTCRDT,$0.00,
,,Crystal TokenCYL,$0.00,
,,MateMATE,$0.00,
,,DiligenceIRA,$0.00,
,,MinerBloxMBLOX,$0.00,
,,ECOSCECU,$0.00,
,,ZCore (old)ZCR,$0.00,
,,Cubiex PowerCBIX-P,$0.00,
,,ModiHostAIM,$0.00,
,,StoreumSTO,$0.00,
,,PIASPIAS,$0.00,
,,PREMAPRMX,$0.00,
,,ASKOASKO,$0.00,
,,UREEQAURQA,$0.00,
,,ConnectomeCNTM,$0.00,
,,S.FinanceSFG,$0.00,
,,KZ CashKZC,$0.00,
,,Wolf Safe Poor People (Polygon)WSPP,$0.00,
,,AeronARNX,$0.00,
,,CryptoPlanesCPAN,$0.00,
,,HaloDAORNBW,$0.00,
,,YFFII FinanceYFFII,$0.00,
,,WETHWETH,$2217.34,
,,USD Coin BridgedUSDCE,$1.00,
,,Wrapped SolanaSOL,$64.67,
,,Pyth NetworkPYTH,$0.47,
,,KingDeFiKRW,$0.00,
,,AlphaDEXROAR,$0.94,
,,Wrapped MaticWMATIC,$0.82,
,,Cub FinanceCUB,$0.01,
,,GrokGROK,$0.01,
,,SATS (Ordinals)SATS,$0.00,
,,Wrapped AVAXWAVAX,$22.29,
,,Venus CAKEvCAKE,$0.07,
,,Jito Staked SOLJITOSOL,$69.32,
,,crvUSDCRVUSD,$0.99,
,,ChainflipFLIP,$7.30,
,,Structure financeSTF,$0.01,
,2201,Moneta DigitalMMXN,$0.0582,0.01%,0.02%,0.61%,"$1.4M$1,396,839","$17,401,306298,983,142 MMXN","24,000,000 MMXN",
,2202,wstUSDTWSTUSDT,$1.02,0.06%,1.65%,1.52%,"$218.36M$218,359,877","$17,357,60416,998,810 WSTUSDT","213,846,225 WSTUSDT",
,2203,Lido wstETHWSTETH,"$2,547.93",0.23%,2.66%,8.47%,--,"$15,341,7176,021 WSTETH",--,
,2204,Ark RivalsARKN,$0.0007342,2.50%,5.17%,35.43%,"$33,038.94$33,039","$14,811,33320,173,558,498 ARKN","45,000,200 ARKN",
,2205,Connext NetworkNEXT,$0.1795,2.62%,3.85%,14.43%,"$19.2M$19,201,493","$14,572,74081,206,349 NEXT","107,000,000 NEXT",
,2206,rats (Ordinals)rats,$0.00007907,7.03%,8.28%,32.19%,"$79.07M$79,067,400","$14,054,960177,759,222,584 RATS","1,000,000,000,000 rats",
,2207,REVOLAND TOKENREVO,$0.1016,3.23%,19.37%,48.77%,--,"$13,313,031131,084,633 REVO",--,
,2208,ShrapnelSHRAP,$0.2748,1.16%,15.25%,20.26%,"$63.72M$63,723,364","$12,027,49443,770,206 SHRAP","231,900,741 SHRAP",
,2209,UltimaULTIMA,"$6,658.40",0.08%,3.11%,21.29%,"$96.06M$96,060,687","$11,512,8871,729 ULTIMA","14,427 ULTIMA",
,2210,DFX FinanceDFX,$0.1112,0.55%,1.26%,3.09%,"$4.94M$4,939,490","$10,364,63293,190,265 DFX","44,411,840 DFX",
,,Clore.aiCLORE,$0.24,
,,MultibitMUBI,$0.04,
,,SELO+SELO,$0.46,
,,NoteNOTE,$1.00,
,,INTOverseTOX,$0.18,
,,Venus CardanovADA,$0.01,
,,SWIM - Spread WisdomSWIM,$0.01,
,,Venus XRPvXRP,$0.01,
,,Bridged USDCUSDbC,$1.00,
,,Elumia CrownsELU,$0.01,
,,ZeebuZBU,$1.62,
,,WhiteBIT CoinWBT,$5.45,
,,Crypto Asset Governance AllianceCAGA,$0.00,
,,Axelar Wrapped USDCaxlUSDC,$1.00,
,,AzukiDAOBEAN,$0.03,
,,CryptonexCNX,$28.49,
,,Wrapped CANTOWCANTO,$0.42,
,,Venus MATICvMATIC,$0.02,
,,Cetus ProtocolCETUS,$0.05,
,,Cyber ArenaCAT,$0.00,
,,Wrapped EGLDWEGLD,$50.47,
,,FellazFLZ,$2.47,
,,Wrapped TAOWTAO,$332.35,
,,Jesus CoinJESUS,$0.00,
,,PolyDogePOLYDOGE,$0.00,
,,4-CHAN4CHAN,$0.00,
,,cLFiCLFI,$1.84,
,,Bitcoin Avalanche BridgedBTC.b,$40695.26,
,,Wrapped PulseWPLS,$0.00,
,,Massive ProtocolMAV,$0.33,
,,BlackPearl TokenBPLC,$0.00,
,,Satoshi IslandSTC,$0.69,
,,MarinadeMNDE,$0.23,
,,Lybra FinanceLBR,$1.43,
,,PepeCoin Cryptocurrencypepecoin,$0.21,
,,Sakai VaultSAKAI,$1.89,
,,Drawshop Kingdom ReverseJOY,$0.02,
,,AutonolasOLAS,$3.79,
,,FUTUREXCRYPTOFXC,$0.66,
,,LayerAILAI,$0.01,
,,P2P Solutions foundationP2PS,$127.19,
,,SaberSBR,$0.01,
,,L7 DEXLSD,$21.21,
,,HarryPotterObamaWallStreetBets10InuSTONKS,$0.02,
,,LandwolfWOLF,$0.00,
,,USD+USD+,$1.00,
,,The Root NetworkROOT,$0.04,
,,USD Coin (Wormhole)USDC(WormHole),$1.00,
,,SUIASUIA,$0.18,
,,Venus DogecoinvDOGE,$0.00,
,,SwissCheeseSWCH,$0.72,
,,DisneyDIS,$0.35,
,,XEN CryptoXEN,$0.00,
,,MangoMan IntelligentMMIT,$0.00,
,,Prisma FinancePRISMA,$1.23,
,,NosanaNOS,$0.56,
,,Terra Classic USD (Wormhole)USTC,$0.06,
,,ASTRA ProtocolASTRA,$0.01,
,,Coupon AssetsCA,$0.38,
,,Blockchain Foundation for Innovation & Collaboration (BFIC)BFIC,$24.72,
,,TOOLY I Am KingDOGE,$0.09,
,,Absolute SyncAST,$291.47,
,,MEMEVENGERSMMVG,$0.00,
,,UpOnlyUPO,$0.18,
,,EdelcoinEDLC,$1.05,
,,ReserveBlockRBX,$0.01,
,,WojakWOJAK,$0.00,
,,spurdoSPURDO,$0.00,
,,TENETTENET,$0.09,
,,Wrapped CROWCRO,$0.09,
,,Not Financial AdviceNFAI,$0.10,
,,Galactic QuadrantGQ,$0.00,
,,UnizenZCX,$0.10,
,,ENTERBUTTONENTC,$0.17,
,,Zephyr ProtocolZEPH,$29.25,
,,HarryPotterObamaInuINU,$0.00,
,,TrueCNHTCNH,$0.13,
,,XT.com TokenXT,$2.55,
,,AminoAMO,$0.00,
,,GOLCOINGOLC,$0.13,
,,Venus FilecoinvFIL,$0.10,
,,PLAYA3ULL GAMES3ULL,$0.01,
,,Baby GrokBABYGROK,$0.00,
,,ProbinexPBX,$0.16,
,,Thunder BrawlTHB,$0.03,
,,WadzPay TokenWTK,$0.04,
,,TipcoinTIP,$0.00,
,,Flooring Lab CreditFLC,$0.01,
,,VMPX (Ordinals)VMPX,$0.05,
,,RepubliKRPK,$0.04,
,2301,MintlayerML,$0.1368,4.62%,7.70%,22.45%,"$7.85M$7,852,573","$1,865,05713,638,146 ML","57,421,581 ML",
,2302,REV3ALREV3L,$0.01352,0.40%,6.03%,30.09%,"$2.61M$2,609,561","$1,858,860137,441,535 REV3L","192,947,340 REV3L",
,2303,EthereumFairETHF,$0.3206,1.26%,4.46%,11.08%,"$39.34M$39,336,503","$1,855,6845,788,422 ETHF","122,702,058 ETHF",
,2304,SuiswapSSWP,$0.0006663,5.01%,3.55%,40.16%,"$6.66M$6,662,923","$1,847,1102,772,221,886 SSWP","10,000,000,000 SSWP",
,2305,Prometheum ProdigyPMPY,$0.01018,0.25%,21.09%,132.39%,"$8.05M$8,045,845","$1,833,020179,979,306 PMPY","789,999,900 PMPY",
,2306,SIXSIX,$0.02538,0.37%,0.82%,1.33%,"$18.18M$18,179,900","$1,822,34171,804,596 SIX","716,331,508 SIX",
,2307,XT Stablecoin XTUSDXTUSD,$1.00,0.01%,0.02%,0.05%,--,"$1,814,9291,814,838 XTUSD",0 XTUSD,
,2308,WasderWAS,$0.01605,0.09%,61.78%,0.69%,"$9.59M$9,585,124","$1,809,542112,721,300 WAS","597,083,456 WAS",
,2309,Good Games GuildGGG,$0.2555,4.19%,8.18%,70.22%,"$10.22M$10,220,895","$1,800,2147,045,229 GGG","40,000,000 GGG",
,2310,Beacon ETHBETH,"$2,253.68",0.01%,2.34%,7.97%,--,"$1,764,988783 BETH",--,
,,El HippoHIPP,$0.00,
,,XSaleXS,$0.03,
,,Shadow TokenSHDW,$0.73,
,,MajoMAJO,$0.08,
,,Benji BananasBENJI,$0.01,
,,Tottenham Hotspur Fan TokenSPURS,$3.56,
,,IL CAPO OF CRYPTOCAPO,$0.00,
,,FoodChain GlobalFOOD,$0.17,
,,Australian Dollar TokenAUDT,$0.66,
,,SMARTSMART,$0.01,
,,Camelot TokenGRAIL,$1327.20,
,,ZEDXIONUSDZ,$1.00,
